time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 04:18:33.0 ,connect,7C:C3:85:C2:9F:A0,-22.291963,119.293483,428.3,-82,43,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:33.0 ,connect,68:CC:6E:BE:93:C0,-22.291963,119.293483,428.3,-83,43,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:36.0 ,connect,5C:54:6D:34:83:00,-22.29198,119.293708,428.5,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:40.0 ,connect,7C:C3:85:C2:9F:A0,-22.29201,119.294163,427.8,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:40.0 ,connect,5C:54:6D:34:83:00,-22.29201,119.294163,427.8,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:42.0 ,connect,7C:C3:85:C2:9F:A0,-22.292032,119.294515,428.1,-74,42,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/13/18/19/24/26/36/38/39/48/52/54/57/58/65/76/78/104/116/117/130/156/174/195/208/232/260
2019-03-02 04:18:42.0 ,connect,5C:54:6D:34:83:00,-22.292032,119.294515,428.1,-82,42,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:48.0 ,connect,18:DE:D7:76:AE:00,-22.292068,119.295257,429.2,-83,23,6,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:52.0 ,connect,5C:54:6D:34:83:00,-22.292095,119.295638,429.8,-82,26,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:57.0 ,connect,5C:54:6D:34:83:00,-22.29214,119.296392,430.3,-74,42,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:18:57.0 ,connect,68:CC:6E:BE:93:C0,-22.29214,119.296392,430.3,-83,42,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:19:0.0 ,connect,5C:54:6D:34:83:00,-22.292158,119.296772,430.5,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
2019-03-02 04:19:16.0 ,connect,5C:54:6D:34:83:00,-22.292267,119.298733,433.6,-83,23,1,10,0.8,1.4,1.6,RSNA-CCMP,Infrastructure,6/12/18/24/36/48/54
