time,ssid,mac,latitude,longitude,elevation,rssi,quality,channel,sats,hdop,vdop,pdop,privacy,type,rates
2019-03-02 03:46:14.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288795,119.270115,423.1,-60,70,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:17.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288732,119.270157,422.7,-57,76,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:20.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288563,119.27013,423.1,-58,74,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:23.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28849,119.270083,423.4,-53,84,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:26.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288378,119.269967,423.5,-51,88,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:29.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288323,119.269892,423.5,-57,76,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:32.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288258,119.269747,423.1,-60,70,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:35.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.28823,119.269572,423,-58,74,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:38.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288213,119.269302,422.6,-71,48,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
2019-03-02 03:46:41.0 ,Downer RRK 154895,00:14:3E:33:D6:80,-22.288185,119.269178,422.8,-71,48,1,10,1,1.4,1.7,RSNA-CCMP,Infrastructure,1/2/5.5/6/7/9/11/12/14/18/21/22/24/28/29/36/42/43/44/48/54/58/65/66/72/86/87/116/129/130/144/174/195/216
